Parent_ID,Parent_Name,Child_SKU,Child_Name,Child_Code,Child_Dims,variationSize,variationColor,productIdentifier,Match_Score,Match_Method
306.0,Kufi Tesbihat (30x30),IMS017059BCT,IMS-017 Kufi Kare Allah ve Muhammed (sav) Lafzı Set 30x30cm Matte Copper,IMS-17,"(30, 30)",30x30cm,Matte Copper,IMS-017,64.7,Fuzzy_Match
306.0,Kufi Tesbihat (30x30),IMS01706FD7G,IMS-017 Kufi Kare Allah ve Muhammed (sav) Lafzı Set 30x30cm Matte Silver,IMS-17,"(30, 30)",30x30cm,Matte Silver,IMS-017,64.7,Fuzzy_Match
306.0,Kufi Tesbihat (30x30),IMS0170FGZ2A,IMS-017 Kufi Kare Allah ve Muhammed (sav) Lafzı Set 30x30cm Tek Renk,IMS-17,"(30, 30)",30x30cm,Tek Renk,IMS-017,57.9,Fuzzy_Match
306.0,Kufi Tesbihat (30x30),IMS0170PPNZW,IMS-017 Kufi Kare Allah ve Muhammed (sav) Lafzı Set 30x30cm Matte Gold,IMS-17,"(30, 30)",30x30cm,Matte Gold,IMS-017,64.7,Fuzzy_Match
306.0,Kufi Tesbihat (30x30),IMS0340E722W,"IMS-034 Üçlü Kare Kufi Çerçeveli Metal SubhanAllah, Elhamdulillah, AllahuEkber Set 30x30cm Matte Copper",IMS-34,"(30, 30)",30x30cm,Matte Copper,IMS-034,85.0,Keyword_Match
306.0,Kufi Tesbihat (30x30),IMS0340HKQG1,"IMS-034 Üçlü Kare Kufi Çerçeveli Metal SubhanAllah, Elhamdulillah, AllahuEkber Set 30x30cm Black",IMS-34,"(30, 30)",30x30cm,Black,IMS-034,85.0,Keyword_Match
306.0,Kufi Tesbihat (30x30),IMS0340JT74N,"IMS-034 Üçlü Kare Kufi Çerçeveli Metal SubhanAllah, Elhamdulillah, AllahuEkber Set 30x30cm Matte Gold",IMS-34,"(30, 30)",30x30cm,Matte Gold,IMS-034,85.0,Keyword_Match
306.0,Kufi Tesbihat (30x30),IMS0340MZ123,"IMS-034 Üçlü Kare Kufi Çerçeveli Metal SubhanAllah, Elhamdulillah, AllahuEkber Set 30x30cm Matte Silver",IMS-34,"(30, 30)",30x30cm,Matte Silver,IMS-034,85.0,Keyword_Match
307.0,Kufi Tesbihat (47x47),CM012004RDQY,CM-012 Flower of Life 47x47cm Copper,CM-12,"(47, 47)",47x47cm,Copper,CM-012,56.5,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM012006ZKQF,CM-012 Flower of Life 47x47cm Gold,CM-12,"(47, 47)",47x47cm,Gold,CM-012,56.5,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM01200KJM45,CM-012 Flower of Life 47x47cm Silver,CM-12,"(47, 47)",47x47cm,Silver,CM-012,56.5,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM01200PB617,CM-012 Flower of Life 47x47cm Black,CM-12,"(47, 47)",47x47cm,Black,CM-012,56.5,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM0370077967,CM-037 Tiger Head 47x47cm Gold,CM-37,"(47, 47)",47x47cm,Gold,CM-037,57.9,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM03700BV0MQ,CM-037 Tiger Head 47x47cm Black,CM-37,"(47, 47)",47x47cm,Black,CM-037,57.9,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM03700DHG04,CM-037 Tiger Head 47x47cm Silver,CM-37,"(47, 47)",47x47cm,Silver,CM-037,57.9,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM03700M50VB,CM-037 Tiger Head 47x47cm Copper,CM-37,"(47, 47)",47x47cm,Copper,CM-037,57.9,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM104003VRZ1,CM-104 Tree of Life Hugging Couple 47x47cm Black,CM-104,"(47, 47)",47x47cm,Black,CM-104,52.6,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM104006FPJJ,CM-104 Tree of Life Hugging Couple 47x47cm Copper,CM-104,"(47, 47)",47x47cm,Copper,CM-104,52.6,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM10400J05WC,CM-104 Tree of Life Hugging Couple 47x47cm Gold,CM-104,"(47, 47)",47x47cm,Gold,CM-104,52.6,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM10400P9R8E,CM-104 Tree of Life Hugging Couple 47x47cm Silver,CM-104,"(47, 47)",47x47cm,Silver,CM-104,52.6,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM19500F47GY,CM-195 Dairesel Tekrarlı Transfor Flower of Life 47x47cm Copper,CM-195,"(47, 47)",47x47cm,Copper,CM-195,55.2,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM19500Q499P,CM-195 Dairesel Tekrarlı Transfor Flower of Life 47x47cm Black,CM-195,"(47, 47)",47x47cm,Black,CM-195,55.2,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM19500TCBBD,CM-195 Dairesel Tekrarlı Transfor Flower of Life 47x47cm Silver,CM-195,"(47, 47)",47x47cm,Silver,CM-195,55.2,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM19500WXFTS,CM-195 Dairesel Tekrarlı Transfor Flower of Life 47x47cm Gold,CM-195,"(47, 47)",47x47cm,Gold,CM-195,55.2,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM197006SXMM,CM-197 Dairesel Tekrarlı Transfor Flower of Life v2 47x47cm Silver,CM-197,"(47, 47)",47x47cm,Silver,CM-197,50.0,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM19700AKES0,CM-197 Dairesel Tekrarlı Transfor Flower of Life v2 47x47cm Black,CM-197,"(47, 47)",47x47cm,Black,CM-197,50.0,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),CM19700HY3KP,CM-197 Dairesel Tekrarlı Transfor Flower of Life v2 47x47cm Gold,CM-197,"(47, 47)",47x47cm,Gold,CM-197,50.0,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),IM1910006KAD,IM-191 Kufi Sekizgen Ayetel Kürsi 47x47cm Matte Silver,IM-191,"(47, 47)",47x47cm,Matte Silver,IM-191,62.5,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),IM1910026YBB,IM-191 Kufi Sekizgen Ayetel Kürsi 47x47cm Matte Copper,IM-191,"(47, 47)",47x47cm,Matte Copper,IM-191,62.5,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),IM191006HS78,IM-191 Kufi Sekizgen Ayetel Kürsi 47x47cm Black,IM-191,"(47, 47)",47x47cm,Black,IM-191,62.5,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),IM19100S0481,IM-191 Kufi Sekizgen Ayetel Kürsi 47x47cm Matte Gold,IM-191,"(47, 47)",47x47cm,Matte Gold,IM-191,62.5,Fuzzy_Match
307.0,Kufi Tesbihat (47x47),IMS0340CM1Z1,"IMS-034 Üçlü Kare Kufi Çerçeveli Metal SubhanAllah, Elhamdulillah, AllahuEkber Set 47x47cm Black",IMS-34,"(47, 47)",47x47cm,Black,IMS-034,85.0,Keyword_Match
307.0,Kufi Tesbihat (47x47),IMS0340HSMTM,"IMS-034 Üçlü Kare Kufi Çerçeveli Metal SubhanAllah, Elhamdulillah, AllahuEkber Set 47x47cm Matte Gold",IMS-34,"(47, 47)",47x47cm,Matte Gold,IMS-034,85.0,Keyword_Match
307.0,Kufi Tesbihat (47x47),IMS0340QBCF6,"IMS-034 Üçlü Kare Kufi Çerçeveli Metal SubhanAllah, Elhamdulillah, AllahuEkber Set 47x47cm Matte Copper",IMS-34,"(47, 47)",47x47cm,Matte Copper,IMS-034,85.0,Keyword_Match
307.0,Kufi Tesbihat (47x47),IMS0340QZSP3,"IMS-034 Üçlü Kare Kufi Çerçeveli Metal SubhanAllah, Elhamdulillah, AllahuEkber Set 47x47cm Matte Silver",IMS-34,"(47, 47)",47x47cm,Matte Silver,IMS-034,85.0,Keyword_Match
308.0,Kufi Tesbihat (67x67),CM0120044SJE,CM-012 Flower of Life 67x67cm Gold,CM-12,"(67, 67)",67x67cm,Gold,CM-012,55.2,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM01200CB6C9,CM-012 Flower of Life 67x67cm Copper,CM-12,"(67, 67)",67x67cm,Copper,CM-012,55.2,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM01200K8S96,CM-012 Flower of Life 67x67cm Silver,CM-12,"(67, 67)",67x67cm,Silver,CM-012,55.2,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM01200Q6QTZ,CM-012 Flower of Life 67x67cm Black,CM-12,"(67, 67)",67x67cm,Black,CM-012,55.2,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM037003DQQ3,CM-037 Tiger Head 67x67cm Black,CM-37,"(67, 67)",67x67cm,Black,CM-037,57.9,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM03700BNQ05,CM-037 Tiger Head 67x67cm Silver,CM-37,"(67, 67)",67x67cm,Silver,CM-037,57.9,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM03700HREEF,CM-037 Tiger Head 67x67cm Copper,CM-37,"(67, 67)",67x67cm,Copper,CM-037,57.9,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM03700YETDK,CM-037 Tiger Head 67x67cm Gold,CM-37,"(67, 67)",67x67cm,Gold,CM-037,57.9,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM104008QQEZ,CM-104 Tree of Life Hugging Couple 67x67cm Copper,CM-104,"(67, 67)",67x67cm,Copper,CM-104,52.6,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM104009MD6S,CM-104 Tree of Life Hugging Couple 67x67cm Black,CM-104,"(67, 67)",67x67cm,Black,CM-104,52.6,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM10400CRJC1,CM-104 Tree of Life Hugging Couple 67x67cm Silver,CM-104,"(67, 67)",67x67cm,Silver,CM-104,52.6,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM10400SEADE,CM-104 Tree of Life Hugging Couple 67x67cm Gold,CM-104,"(67, 67)",67x67cm,Gold,CM-104,52.6,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM195002KGST,CM-195 Dairesel Tekrarlı Transfor Flower of Life 67x67cm Silver,CM-195,"(67, 67)",67x67cm,Silver,CM-195,55.2,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM19500P54NF,CM-195 Dairesel Tekrarlı Transfor Flower of Life 67x67cm Black,CM-195,"(67, 67)",67x67cm,Black,CM-195,55.2,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM19500S1CMW,CM-195 Dairesel Tekrarlı Transfor Flower of Life 67x67cm Gold,CM-195,"(67, 67)",67x67cm,Gold,CM-195,55.2,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),CM19500SQJ3A,CM-195 Dairesel Tekrarlı Transfor Flower of Life 67x67cm Copper,CM-195,"(67, 67)",67x67cm,Copper,CM-195,55.2,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),IM18400B6F1Z,IM-184 LED Işıklı Kufi Ayetel Kürsi 67x67cm Black,IM-184,"(67, 67)",67x67cm,Black,IM-184,62.5,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),IM18400HPT4R,IM-184 LED Işıklı Kufi Ayetel Kürsi 67x67cm Matte Silver,IM-184,"(67, 67)",67x67cm,Matte Silver,IM-184,62.5,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),IM18400T0DYZ,IM-184 LED Işıklı Kufi Ayetel Kürsi 67x67cm Matte Gold,IM-184,"(67, 67)",67x67cm,Matte Gold,IM-184,62.5,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),IM18400TJ0ER,IM-184 LED Işıklı Kufi Ayetel Kürsi 67x67cm Matte Copper,IM-184,"(67, 67)",67x67cm,Matte Copper,IM-184,62.5,Fuzzy_Match
308.0,Kufi Tesbihat (67x67),IM18500C34MD,IM-185 LED Işıklı Kufi Felak 67x67cm Matte Copper,IM-185,"(67, 67)",67x67cm,Matte Copper,IM-185,70.3,Fuzzy_Match
